Dates,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices,Prices
,PSMGN,LRE,BCOM,GSZ.PA,SDFGn.DE,NPOS.PA,ORAN,EDP.LS,PDLI ,CLLN.L,CNPP.PA,HFC.N,RWEG.DE,CTL.N,AZN.L,BOUY.PA,CWC.L,ENI.MI,VIV.PA,BALF.L,UU.L,PFG.L,TOTF.PA,RDSa.AS,LAGA.PA,FTSE,S&P 500,MSCI,CAC,DAX,Oil,USA-10 year Treasury Bond,UK Gilt,EUR/USD,DTWEXM,CBOE volatility,FVX
28-Jul-14,44.0263,7.43,32.751,26.4548,32.0656,69.7364,15.8648,4.8542,9.47,6.14,20.7566,44.74486,40.0181,37.71,74.06,40.0753,48.38,26.4212,25.0907,4.3,15.21,26.07,69.5874,40.9018,30.7754,"6,254.20","1,987.01",15616.53,4344.77,"13,132.22",101.67,2.45,2.602,1.3388,76.7133,11.52,1.703
29-Jul-14,43.9814,7.36,33.0598,26.6235,32.262,70.625,16.1176,4.8219,9.475,6.04,20.8174,45.126709,40.1969,39.9,73.24,39.9587,48.25,26.5497,25.2357,4.26,15.29,26.46,70.0216,40.9107,30.9412,"6,250.67","1,987.98",15687.02,4365.58,"13,185.68",100.97,2.45,2.602,1.3429,76.9616,11.84,1.686
30-Jul-14,43.6041,7.34,32.8939,26.2227,31.8089,70.4248,16.0217,4.7864,9.4,5.97,20.5562,44.989635,39.226,39.77,73.7,39.7795,48.21,25.9615,25.419,4.27,15.13,26.36,66.5046,40.3153,30.7506,"6,255.96","1,978.34",15629.84,4312.3,"12,950.89",100.27,2.45,2.602,1.3421,77.284,12.69,1.769
31-Jul-14,42.1252,7.23,32.6934,25.7718,30.7856,69.326,15.7309,4.6898,9.38,5.64,19.6669,46.027481,38.3537,39.24,73.35,39.5279,47,25.5174,25.1292,4.02,15.03,26.28,64.3827,41.2349,29.7882,"6,214.69","1,978.91",15495.64,4246.14,"12,899.03",98.17,2.45,2.602,1.3375,77.2063,12.56,1.763
1-Aug-14,42.3683,7.11,34.3513,25.3069,30.0271,69.2203,15.3761,4.59,9.17,5.55,19.2101,45.097336,37.2296,39.06,72.97,38.1651,47.69,25.2196,25.0786,4.03,14.4,25.64,64.4992,40.5689,29.2013,"6,162.25","1,969.95",15402.7,4202.78,"12,944.51",97.88,2.45,2.602,1.3381,77.1301,13.28,1.673
4-Aug-14,41.7461,7.17,35.1228,25.2516,29.8685,66.2407,15.4208,4.5954,9.16,5.56,18.9975,45.253992,37.3227,39.46,73.56,38.1224,47.79,25.2718,25.3724,4.11,14.48,25.84,65.0517,40.6925,28.2714,"6,093.94","1,970.07",15362.57,4217.22,"12,851.72",98.29,2.33,2.37,1.3362,77.1807,13.33,1.658
5-Aug-14,41.0146,7.11,34.8554,25.3391,30.2343,65.6577,15.368,4.5743,9.4,5.53,19.4407,44.852561,36.8698,39.29,73.37,37.9451,47.95,24.9044,26.2018,3.99,14.44,25.77,64.9493,41.0347,28.208,"6,105.45","1,930.67",15351.91,4232.88,"12,594.69",97.38,2.33,2.37,1.341,77.4409,16.95,1.664
6-Aug-14,40.5845,7.03,34.8374,25.2164,30.3547,65.1984,15.1339,4.3916,9.45,5.44,19.2552,45.714169,36.6501,38.77,70.61,37.5136,47.89,24.7147,26.0394,3.97,14.29,25.34,65.1586,40.9257,27.8257,"6,116.60","1,925.15",15262.72,4207.14,"12,368.17",96.92,2.33,2.37,1.3385,77.3369,17.03,1.65
7-Aug-14,40.8076,7.02,33.8861,24.6863,30.1982,64.8029,14.6849,4.1863,9.32,5.42,19.081,46.379957,36.1142,38.95,70.51,36.6721,47.99,24.3322,25.7687,3.96,14.19,25.31,64.5252,40.4869,27.6193,"6,064.07","1,938.99",15240.1,4149.83,"12,285.79",97.34,2.33,2.37,1.3369,77.2807,15.12,1.602
8-Aug-14,40.4983,6.94,33.6927,24.7348,31.0644,64.3216,14.5097,4.1437,9.4,5.38,18.8277,47.114282,36.8256,39.86,68.92,36.7435,47.37,24.4063,25.6601,3.98,14.05,24.94,64.8107,39.9418,27.3565,"6,025.10","1,920.21",15243.38,4147.81,"12,291.34",97.65,2.33,2.37,1.3364,77.2866,16.87,1.61
11-Aug-14,41.7949,7.06,34.1387,25.0368,32.0974,64.2877,14.7972,4.2417,9.45,5.44,19.1407,46.840134,37.0314,40.27,69.5,37.6456,47.87,24.6152,25.6124,4.08,14.18,25.17,65.4397,40.3025,27.7473,"5,980.70","1,920.24",15460.73,4197.7,"12,216.88",98.08,2.33,2.37,1.3362,77.2732,16.37,1.612
12-Aug-14,41.123,7.1,34.1845,24.9064,31.9652,64.2169,14.6658,4.262,9.23,5.39,19.111,46.879298,36.2414,40.77,69.42,37.0989,47.23,24.2781,25.3944,4.01,14.23,25.45,63.9037,39.9332,28.1551,"6,049.27","1,909.57",15465.81,4162.16,"12,077.89",97.37,2.33,2.37,1.3398,77.3689,16.66,1.613
13-Aug-14,41.0274,7.01,34.5459,25.2512,32.3876,64.3247,14.8541,4.4034,9.44,5.34,19.1038,47.163237,37.3361,40.47,68.44,36.5639,47.78,24.3759,25.5987,3.95,14.33,25.21,64.2206,39.5106,27.9842,"6,058.62","1,931.59",15527.48,4194.79,"12,081.53",97.59,2.33,2.37,1.3362,77.3755,15.77,1.577
14-Aug-14,41.2352,7.05,34.5943,25.3878,32.3361,64.6316,14.8586,4.4883,9.37,5.79,19.2012,47.662578,36.5345,40.51,68.34,36.7923,48.06,24.5594,25.7753,4.01,14.45,25.27,63.984,39.6518,28.4544,"6,035.52","1,936.92",15675.56,4205.43,"12,288.50",95.58,2.33,2.37,1.3319,77.2942,14.23,1.567
18-Aug-14,41.1751,7.1,35.1755,25.4413,32.2559,65.8309,14.9321,4.6166,9.32,5.64,19.1545,48.132546,37.2987,40.42,70.27,36.9727,49.05,24.5327,25.929,4.15,14.62,25.39,63.8838,40.1395,28.087,"6,071.57","1,946.72",15796.37,4230.65,"12,293.37",96.41,2.33,2.37,1.3281,77.2932,12.9,1.567
19-Aug-14,41.4885,7.07,35.4284,25.3859,32.2185,65.8289,14.9039,4.595,9.55,5.59,19.2659,48.582932,37.9656,40.66,70.42,37.1532,49.5,24.5601,26.0119,4.25,14.55,25.86,64.2639,40.443,28.1962,"6,131.07","1,955.18",15895.26,4254.45,"12,326.59",94.48,2.33,2.37,1.3242,77.5529,12.42,1.58
20-Aug-14,41.0137,7.1,35.2001,24.6997,32.2435,65.0701,14.7893,4.631,9.79,5.48,18.9524,49.415166,37.6593,40.79,71.1,36.8772,48.69,24.408,25.7206,3.96,14.77,25.56,64.1026,39.9332,27.5833,"6,125.28","1,955.06",15748.92,4240.79,"12,182.27",96.07,2.33,2.37,1.3191,77.7343,13.15,1.63
21-Aug-14,41.0447,7.15,35.5796,24.8353,31.6551,65.0973,15.0938,4.728,9.82,5.6,19.3237,49.0529,37.6104,40.91,73.13,37.8506,49.19,24.7822,26.0439,4.02,14.81,25.61,65.0367,39.9623,27.8368,"6,090.72","1,971.74",15838.57,4292.93,"12,353.63",93.96,2.33,2.37,1.3167,77.8051,12.32,1.627
22-Aug-14,41.057,7.19,35.3563,24.5706,31.5028,64.5084,14.8841,4.6506,9.71,5.62,19.3135,50.188655,36.9765,40.8,73.2,37.5876,50,24.3919,25.8021,4.02,14.85,25.65,63.4493,39.7659,27.7421,"6,107.08","1,981.60",15881.08,4252.8,"12,432.28",93.65,2.33,2.37,1.3192,77.9544,12.21,1.661
26-Aug-14,41.371,7.23,35.1824,24.7739,31.9565,65.8445,15.0829,4.7494,9.9,5.69,19.7309,49.882135,37.3005,41.14,73.89,37.7566,49.08,25.0965,26.2617,4.09,15.02,26.16,65.8749,40.0674,27.9603,"6,136.43","1,992.37",15998,4393.41,"12,486.10",93.86,2.33,2.37,1.3132,78.0966,11.76,1.656
27-Aug-14,41.3105,7.25,35.6116,24.6425,31.9574,66.9056,15.3224,4.8507,10.025,5.69,20.1375,49.981009,37.5909,40.76,73.74,37.5442,49.8,25.1702,26.6345,4.02,14.86,26.39,65.6166,40.2485,27.8349,"6,157.35","1,988.40",16024.64,4395.26,"12,366.98",93.88,2.33,2.37,1.3127,77.9372,11.47,1.638
28-Aug-14,40.7456,7.17,35.6244,24.5449,31.4852,66.5953,15.1659,4.7983,10.02,5.61,19.7796,49.714048,37.192,40.86,74.29,37.5424,49.43,24.7163,26.6277,4.01,14.74,26.05,65.3564,40.4819,27.8009,"6,135.04","1,997.92",15910.86,4366.04,"12,544.87",94.55,2.33,2.37,1.3131,77.8764,11.7,1.631
29-Aug-14,40.0722,7.27,35.6336,24.6159,31.0703,65.8374,15.128,4.8378,10.09,5.59,19.7177,49.466862,37.2762,40.99,75.8,36.6842,49.54,24.9245,25.9948,4.03,14.56,25.98,65.9094,40.3611,27.5181,"6,149.02","2,000.02",15885.72,4381.04,"12,624.79",95.96,2.33,2.37,1.315,77.9776,11.63,1.628
2-Sep-14,40.66,7.25,35.4273,24.87,31.1466,65.2753,14.5622,4.6878,10.26,5.61,19.7555,49.150464,37.7051,40.86,74.79,36.2348,49.5,24.9225,26.1437,3.94,14.36,25.79,65.484,40.2726,27.2008,"6,113.44","1,996.74",15965.43,4378.33,"12,473.55",92.88,2.44,2.427,1.295,78.3587,12.05,1.686
3-Sep-14,41.4881,7.21,35.4259,24.9191,31.6979,66.2776,14.5899,4.6958,9.79,5.5,20.0011,48.893391,38.5555,41.02,75.34,36.261,49.38,25.2742,25.8462,3.97,14.56,25.69,66.3414,40.3243,27.4045,"6,145.65","2,003.37",15991.9,4421.87,"12,436.21",95.54,2.44,2.427,1.2896,78.1998,11.98,1.689
4-Sep-14,41.8932,7.11,35.0458,24.9431,31.3244,66.1588,14.5102,4.6844,9.68,5.46,19.8302,48.725304,38.5624,41.06,74.41,35.9131,49.77,25.3443,25.5061,3.98,14.35,25.75,67.011,40.0228,27.1953,"6,100.30","2,002.28",15995.79,4494.94,"12,443.10",94.45,2.44,2.427,1.2935,78.8074,12.25,1.714
5-Sep-14,41.7444,6.97,35.2888,25.4727,31.6628,70.6218,14.7047,4.7501,9.61,5.43,19.9495,49.407538,38.9198,41.47,74.33,36.3313,49.88,25.1878,25.395,3.95,14.27,25.45,66.576,39.9184,27.4735,"6,077.09","2,000.72",15924.59,4486.49,"12,483.61",93.29,2.44,2.427,1.2916,78.7697,12.36,1.689
8-Sep-14,41.3835,6.9,35.058,25.2376,31.4535,70.8873,14.7789,4.68,9.59,5.24,19.8277,49.269114,38.813,40.58,73.63,36.3411,50.05,24.8378,25.2634,3.79,13.95,24.54,65.5636,39.2041,27.3655,"5,970.88","1,997.65",15768.25,4474.93,"12,658.77",92.66,2.44,2.427,1.2925,79.0468,12.64,1.714
9-Sep-14,41.9609,6.91,35.183,25.0873,31.3672,71.1265,14.7652,4.6217,9.49,5.27,19.674,47.983746,38.5478,39.99,73.72,36.2243,49.73,24.7704,25.1067,3.78,13.82,24.84,65.3214,38.9277,27.9589,"5,967.95","2,007.71",15786.87,4452.37,"12,587.06",92.75,2.44,2.427,1.2964,79.437,12.09,1.76
10-Sep-14,41.2862,6.94,35.0348,25.083,31.3925,71.4431,14.8083,4.5865,9.725,5.27,19.6453,46.906015,38.7008,39.69,74.52,36.0875,48.44,24.6309,25.1347,3.73,13.92,24.84,64.9549,39.1163,26.62,"6,001.51","2,001.54",15672.66,4450.79,"12,622.40",91.67,2.44,2.427,1.294,79.3746,12.66,1.782
11-Sep-14,42.0259,6.93,35.1304,25.0746,32.1317,71.5185,15.1417,4.5445,9.79,5.29,19.4781,46.204007,38.9065,40.38,73.78,35.9188,46.75,24.3896,25.1134,3.69,13.88,25.12,64.8451,38.982,26.5416,"5,991.71","1,988.44",15621.35,4440.9,"12,584.02",92.83,2.44,2.427,1.2959,79.4497,13.5,1.78
12-Sep-14,42.7097,6.96,35.2944,25.1047,31.6969,73.3575,15.1289,4.3987,9.57,5.3,19.4913,45.333912,38.313,39.54,73.55,35.9101,46.75,24.3463,25.0593,3.68,13.81,25.46,64.8586,38.853,27.6716,"6,006.82","1,995.69",15711.85,4441.7,"12,560.73",92.27,2.44,2.427,1.2865,79.5433,12.88,1.819
15-Sep-14,42.8636,6.9,35.3132,25.2394,31.5994,73.4515,14.8098,4.3944,9.62,5.2,19.2805,45.976596,38.1866,39.64,73.77,35.5008,47,24.0554,25.0129,3.61,13.92,25.3,63.9816,38.7681,26.9281,"5,988.28","1,997.45",15649.23,4428.63,"12,528.80",92.92,2.44,2.427,1.2922,79.4974,12.8,1.795
16-Sep-14,42.7261,7.01,35.1645,25.2767,31.199,73.9179,14.6308,4.3931,9.65,5.18,19.2378,46.006258,38.1318,39.6,73.42,35.1709,47.9,24.2724,25.0499,3.58,13.77,25.36,64.6204,39.1623,27.1104,"5,992.25","1,985.54",15593.05,4409.15,"12,526.05",94.88,2.44,2.427,1.2828,79.2236,13.31,1.774
17-Sep-14,42.8921,6.97,35.0701,25.1126,30.9983,73.4704,14.6855,4.4127,8.48,5.21,19.0789,45.511886,37.6283,40.35,73.12,35.0315,48.27,24.405,24.926,3.64,13.73,25.59,64.2545,38.8717,27.0745,"5,982.12","1,984.13",15576.72,4431.41,"12,511.67",94.42,2.44,2.427,1.2849,79.2843,14.12,1.804
18-Sep-14,43.2243,7.14,35.5357,25.3596,31.2262,73.6048,14.8798,4.5227,7.89,5.31,19.2668,45.561324,38.4109,40.52,74.4,34.5665,47.88,24.5519,25.1593,3.67,13.76,25.68,64.6039,39.3348,27.6209,"6,066.22","1,998.98",15722.81,4464.7,"12,499.52",93.07,2.44,2.427,1.2845,79.4921,12.73,1.841
19-Sep-14,43.4872,7.22,35.3349,25.3932,31.1851,73.2592,14.8806,4.4103,8.03,5.36,19.2421,45.72941,38.2721,40.75,74.57,34.3664,49.47,24.3734,24.9506,3.75,13.8,25.82,64.1917,39.2283,27.0737,"6,045.96","2,001.57",15859.1,4461.22,"12,483.39",92.41,2.44,2.427,1.2779,79.8223,12.65,1.819
22-Sep-14,42.6459,7.29,35.2962,25.3254,30.8376,73.6323,14.8599,4.4124,7.64,5.33,19.4984,45.205376,38.4326,40.79,74.89,34.3069,49.33,23.6165,24.9978,3.69,13.77,25.93,64.4121,39.273,27.2399,"6,018.26","2,011.36",15744.61,4442.55,"12,429.56",91.52,2.44,2.427,1.2749,79.9205,12.03,1.786
23-Sep-14,42.2602,7.14,34.778,24.6818,30.2373,72.8241,14.6755,4.3532,7.57,5.21,19.2162,44.651679,38.3901,40.46,72.33,33.5063,47.65,23.211,24.6818,3.64,13.34,25.79,62.6325,38.882,26.8783,"5,941.94","2,010.40",15533.71,4359.35,"12,661.21",91.56,2.44,2.427,1.2683,79.9367,12.11,1.761
24-Sep-14,41.5959,7.12,35.0785,24.8297,29.2641,72.576,14.8493,4.3065,7.68,5.17,19.0855,44.127645,38.5035,40.44,71.82,33.2256,47.95,23.6796,24.753,3.61,13.43,25.38,64.1126,38.7781,26.4782,"5,947.52","1,994.29",15537.61,4413.72,"12,570.57",92.8,2.44,2.427,1.2684,80.2143,13.69,1.801
25-Sep-14,40.8667,7.16,34.4986,24.6118,28.7233,72.3042,14.6868,4.2339,7.51,5.11,18.8684,43.969446,38.2547,39.91,71.36,32.7711,47.7,23.356,24.2612,3.59,13.2,25.43,63.1964,38.2404,26.5178,"5,882.68","1,982.77",15425.91,4355.28,"12,527.20",92.53,2.44,2.427,1.2631,80.3703,14.93,1.763
26-Sep-14,40.4523,7.12,34.7513,24.7825,28.543,71.2796,14.6615,4.3173,7.59,5.06,18.9927,44.018883,38.0447,40.31,71.62,32.5508,47.49,23.5269,24.2752,3.65,13.1,25.26,64.3406,38.0996,26.6976,"5,862.27","1,998.30",15383.69,4394.75,"12,324.86",93.54,2.44,2.427,1.2623,80.7703,13.27,1.802
29-Sep-14,40.5256,7.15,34.9193,24.6642,28.3743,71.6737,14.6945,4.3494,7.58,4.91,18.7407,43.662935,36.6395,40.4,72.2,32.0146,47.51,23.4275,24.1505,3.09,13.17,25.35,63.8136,38.3123,26.3004,"5,858.74","1,965.99",15390.07,4358.07,"12,347.09",94.57,2.44,2.427,1.2668,80.6812,15.64,1.773
30-Sep-14,39.851,7.26,34.8112,25.0853,28.363,72.4953,15.0373,4.364,7.47,4.94,18.8329,43.188338,37.1485,40.89,72.01,32.4176,46.9,23.8348,24.1506,3.06,13.1,25.34,64.9867,38.3037,26.7652,"5,830.15","1,982.85",15379.72,4416.24,"12,124.24",91.16,2.44,2.427,1.2516,81.0756,14.85,1.78
1-Oct-14,39.3335,7.39,35.2058,24.8864,27.4931,68.4405,14.4092,4.3386,7.51,4.92,18.4676,42.723628,36.8965,40.42,70.57,31.9679,46.45,23.4915,23.6304,3,12.94,25.37,64.0116,37.8503,26.9945,"5,761.85","1,977.80",15210.89,4365.27,"12,036.82",90.73,2.21,2.249,1.2652,80.9928,15.98,1.683
2-Oct-14,38.2954,7.2,34.8497,24.3543,26.7485,68.0094,14.1058,4.1728,7.48,4.99,18.4953,42.436892,35.6452,40.76,69.08,31.5433,45.8,22.6757,23.4802,2.87,12.66,25,61.0408,36.8386,26.6978,"5,652.46","1,972.29",15005.19,4242.67,"11,952.09",91.01,2.21,2.249,1.2668,80.6819,16.31,1.699
6-Oct-14,39.0377,7.41,34.8815,24.5448,27.0563,70.9183,14.2841,4.2296,7.43,5.02,18.6174,41.369049,36.0102,40.68,70.2,31.7185,45.8,22.4067,23.8869,2.8,12.95,25.52,61.1723,36.8932,27.1765,"5,733.83","1,946.17",15277.01,4286.52,"11,843.01",90.34,2.21,2.249,1.269,81.1335,16.16,1.692
7-Oct-14,38.4981,7.37,34.9257,24.0882,26.5522,71.1706,14.0108,4.1944,7.37,4.97,18.3306,41.547023,35.1321,40.08,69.25,31.2963,45.4,21.9157,23.5245,2.71,12.79,25.18,59.8183,36.7689,26.0201,"5,677.09","1,967.90",15099.22,4209.14,"11,649.10",88.85,2.21,2.249,1.2627,80.9357,14.55,1.637
8-Oct-14,37.6706,7.4,35.245,24.1927,26.2109,69.1496,14.0636,4.1892,7.72,4.96,18.3292,42.862052,35.106,40.82,68.89,31.0813,44.81,21.8117,23.4924,2.61,12.96,24.94,59.5077,36.8239,26.0836,"5,683.84","1,964.82",14933.52,4168.12,"11,651.86",87.31,2.21,2.249,1.2752,80.8064,15.46,1.573
9-Oct-14,36.8582,7.27,35.107,23.8446,25.8179,67.8398,13.8321,4.1649,7.51,4.96,18.28,41.448148,34.6246,39.73,67.86,30.767,43.76,21.5731,23.1657,2.51,12.98,24.47,58.7422,36.2364,24.6694,"5,622.21","1,935.10",14811.33,4141.45,"11,510.42",85.77,2.21,2.249,1.2658,80.6583,17.2,1.57
10-Oct-14,36.1134,7.2,34.535,23.3664,24.7554,66.1829,13.6435,4.124,7.56,4.88,18.1135,41.319612,33.4057,39.13,69.12,30.9868,43.75,20.9736,22.9181,2.44,12.72,24.05,56.3167,35.1537,24.3639,"5,529.50","1,968.89",14641.58,4073.71,"11,453.77",85.82,2.21,2.249,1.2836,80.8601,15.11,1.559
13-Oct-14,36.1456,7.13,34.1754,23.062,24.9174,65.9071,13.8359,4.1572,7.58,4.89,18.3183,41.547023,33.4263,38.41,70.05,31.2616,43.78,21.2704,23.0429,2.47,13,23.62,57.5881,35.4251,24.452,"5,546.15","1,928.21",14543.98,4078.7,"11,427.40",85.74,2.21,2.249,1.2807,80.8601,18.76,1.537
14-Oct-14,36.4109,7.11,33.5312,22.8921,25.101,66.0583,14.1517,4.1506,7.62,4.89,18.2213,41.576685,32.6974,38.83,70.08,32.4553,44.15,20.9618,22.7655,2.36,13.13,23.37,56.6702,34.6135,24.3098,"5,510.52","1,906.13",14669.76,4088.25,"11,097.68",81.84,2.21,2.249,1.2761,80.8926,21.24,1.452
15-Oct-14,37.3142,7.03,33.1104,21.956,25.1585,65.5308,13.7666,4.1358,7.63,4.86,18.0153,40.587941,31.8356,38.61,68.31,31.8974,43.95,20.5376,22.5849,2.51,12.8,23.3,54.8802,33.9383,23.7016,"5,403.28","1,874.74",14426.74,3939.72,"11,237.62",81.78,2.21,2.249,1.2798,80.5238,24.64,1.311
16-Oct-14,37.8704,7.06,33.1126,21.6887,24.8905,64.4231,13.473,4.0522,8.13,4.95,17.4368,41.309724,31.1962,38.3,67.97,31.8319,43.43,20.312,22.6685,2.55,12.96,23.47,54.5004,33.1767,23.629,"5,417.60","1,877.70",14480.09,3918.62,"11,171.01",82.7,2.21,2.249,1.2714,80.3286,22.79,1.372
17-Oct-14,39.0485,7.14,33.5231,22.7592,25.4773,65.9785,13.5904,4.1256,8.255,5.12,17.9292,42.258919,32.1847,38.86,67.37,32.3809,44.31,20.8769,23.0272,2.62,13.2,24.36,56.346,34.6014,24.1948,"5,519.90","1,862.49",14757.62,4033.18,"11,002.94",82.75,2.21,2.249,1.2648,80.5278,26.25,1.42
20-Oct-14,38.7972,7.16,33.5628,22.5117,25.3273,65.8294,13.8219,4.176,8.04,5.11,17.9684,42.644529,31.7293,39.28,67.39,32.4622,44.7,20.4641,23.0365,2.6,13.33,24.76,54.9548,33.9916,24.0539,"5,511.60","1,862.76",14755.97,3991.24,"10,992.16",82.71,2.21,2.249,1.2644,80.4982,25.2,1.395
21-Oct-14,39.7061,7.23,34.0292,22.7963,26.1846,66.1499,13.8774,4.2478,8.17,5.21,18.4736,44.345168,31.9938,39.7,68.23,32.6497,45.25,20.7239,23.3494,2.67,13.27,24.89,56.4823,34.862,24.2648,"5,587.06","1,886.76",15024.97,4081.24,"11,293.80",82.81,2.21,2.249,1.267,80.5279,21.99,1.41
22-Oct-14,39.5502,7.24,34.529,22.76,26.0801,67.615,13.8053,4.1991,8.26,5.3,18.4281,43.356424,32.6111,40.09,69.28,32.6255,46.37,20.768,23.3102,2.6,13.32,25.43,56.3974,35.0665,24.4359,"5,595.14","1,904.01",15170.06,4105.09,"11,157.02",80.52,2.21,2.249,1.2697,80.8094,18.57,1.441
23-Oct-14,39.8665,7.19,35.0744,23.0563,26.6156,67.7183,14.4394,4.213,8.33,5.32,18.6625,43.979333,32.9382,39.94,69.47,33.1905,46.79,20.9764,23.6253,2.58,13.45,25.31,57.9221,35.4032,24.4598,"5,599.81","1,941.28",15135.99,4157.68,"11,298.95",82.09,2.21,2.249,1.2734,80.9594,16.08,1.494
24-Oct-14,39.4669,7.24,37.3636,23.0276,26.4295,66.8825,14.6718,4.1583,8.33,5.3,18.7705,44.177082,32.722,39.93,69.62,33.1762,47.34,20.7787,23.6231,2.54,13.48,25.39,56.831,35.3175,24.3453,"5,595.63","1,927.11",15089.55,4128.9,"11,307.47",81.01,2.21,2.249,1.2631,80.8109,17.87,1.497
27-Oct-14,39.0305,7.34,37.4814,22.9688,26.0986,66.7497,14.7539,4.124,8.32,5.23,18.1757,44.167194,32.3259,40.4,70.4,33.0438,47.25,20.4167,23.6862,2.53,13.54,25.28,56.419,35.1769,24.2449,"5,585.14","1,950.82",15040.39,4096.74,"11,439.40",81,2.21,2.249,1.2612,80.7399,16.53,1.484
28-Oct-14,39.3417,7.32,38.6477,23.7489,26.7668,67.5472,15.3254,4.2506,8.47,5.22,18.3751,45.363575,33.4944,41.03,70.92,33.7132,48.33,20.9601,24.1818,2.56,13.63,25.27,57.9333,35.4451,24.3156,"5,622.15","1,964.58",15123.35,4112.67,"11,387.49",81.42,2.21,2.249,1.2524,80.5117,16.11,1.502
29-Oct-14,39.2826,7.35,38.3731,23.8348,27.6304,67.0012,15.4288,4.215,8.455,5.16,18.2582,44.236407,33.2356,40.99,71.14,33.9081,48.05,20.6265,24.0306,2.47,13.56,24.96,58.6017,35.6448,23.9737,"5,624.37","1,961.63",15234.14,4110.64,"11,303.61",82.2,2.21,2.249,1.2482,80.3787,16.04,1.597
30-Oct-14,40.0681,7.44,37.8106,23.8744,27.803,67.4471,15.601,4.201,8.47,5.18,18.2179,44.285844,33.3416,41.49,71.99,34.0144,48.1,20.898,24.114,2.45,13.59,24.85,59.2698,35.6602,24.0888,"5,631.26","1,985.05",15298.32,4141.24,"11,547.42",81.12,2.21,2.249,1.2544,81.0528,14.39,1.58
31-Oct-14,40.2708,7.49,37.7096,24.2401,27.8846,68.4466,15.9242,4.297,8.53,5.32,18.6732,44.869203,33.7357,41.48,72.67,34.5035,48.24,21.2907,24.3904,2.46,13.67,24.85,59.3886,35.6807,24.3153,"5,702.80","1,982.30",15501.37,4233.09,"11,472.54",80.54,2.21,2.249,1.2485,81.8583,15.15,1.613
3-Nov-14,39.8864,7.37,37.3151,23.4288,27.5229,69.0794,15.5526,4.154,8.52,5.33,18.3986,44.631904,33.1113,41.81,72.19,34.6564,48.14,20.8825,24.1777,2.47,13.37,24.53,58.3536,35.0808,24.2214,"5,648.19","1,994.65",15453.15,4194.03,"11,495.57",78.78,2.24,1.929,1.2373,82.3088,14.52,1.634
4-Nov-14,39.6455,7.29,37.8329,23.3759,27.5154,68.7792,15.4417,4.1094,8.22,5.29,18.5339,44.701116,33.0845,41.63,73.15,34.3268,47.92,20.2461,24.21,2.45,13.47,23.83,56.442,34.2077,23.7898,"5,631.09","2,018.05",15394.11,4130.19,"11,680.93",77.19,2.24,1.929,1.2452,82.2142,14.03,1.634
5-Nov-14,39.6711,7.14,37.9357,23.4406,27.8104,69.9332,15.8622,4.0913,8.43,5.34,18.6464,43.109238,34.1247,41.65,73.8,35.1016,48.94,20.5379,24.4769,2.45,13.83,24.35,57.7869,34.5585,24.0274,"5,691.35","2,017.81",15526.33,4208.42,"11,548.03",78.68,2.24,1.929,1.242,82.5232,14.73,1.634
6-Nov-14,39.5318,7.03,36.8592,23.3293,27.9445,71.0754,15.5529,4.0311,8.52,5.32,18.343,43.306987,33.5474,39,72.68,34.7373,45.3,20.4031,24.4429,2.47,13.61,24.22,57.5531,34.4341,24.3625,"5,647.85","2,012.10",15515.13,4227.68,"11,498.48",77.91,2.24,1.929,1.2474,82.9246,14.89,1.659
7-Nov-14,40.0085,7.05,36.6028,23.192,27.8366,69.4415,15.397,4.0469,7.98,5.32,18.3792,44.127645,33.1445,39.43,72.96,34.4549,44.75,20.4338,24.4372,2.57,13.58,24.19,57.9394,35.4635,25.0473,"5,671.76","2,023.57",15464.53,4189.89,"11,630.39",78.65,2.24,1.929,1.2438,82.7461,14.17,1.593
10-Nov-14,40.6322,7.1,36.9186,23.4118,28.1438,69.2262,15.4878,4.0775,7.93,5.45,18.3817,43.672822,33.3848,39.84,73.04,34.7265,46.01,20.5924,24.5296,2.62,13.68,24.54,58.5046,35.4468,25.399,"5,700.21","2,031.21",15596.23,4222.82,"11,602.69",77.4,2.24,1.929,1.2475,82.7006,13.67,1.641
11-Nov-14,40.7649,7.13,37.6838,23.6382,28.1787,69.5144,16.2037,4.0852,8.11,5.48,18.5363,43.277325,33.8448,39.97,74.14,35.0893,47.55,20.6694,24.792,2.6,14.06,24.72,58.2659,35.2639,25.7088,"5,742.03","2,031.92",15630.69,4244.1,"11,570.24",77.94,2.24,1.929,1.2521,82.9652,13.12,1.64
12-Nov-14,39.6149,7.13,37.4321,22.9481,27.7367,68.6882,15.8522,3.9764,8.02,5.39,18.1781,43.356424,32.5675,40.5,74,34.3474,47.67,20.0749,24.5712,2.52,13.78,24.42,57.0965,35.0378,24.8324,"5,678.56","2,038.26",15604.27,4179.88,"11,615.07",77.18,2.24,1.929,1.2449,82.5341,12.67,1.64
